user_id,Question,selected_Answer,selected_type,test_time,Pligt-Preben,Præstations-Preben,Perfektionist-Preben,Pyt-Preben
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Din ven spørger dig om at deltage i et karaoke-show. Hvordan reagerer du?,"Du bliver nervøs ved tanken og bruger tid på at øve dig, så du kan præstere dit absolut bedste.",Perfektionist-Preben,2024-03-01 09:02:30.197228,2,1,1,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du ser det som en del af eventyret og fortsætter udforskningen.,Pyt-Preben,2024-03-01 09:02:30.197228,2,1,1,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan beslutter du, hvilken bog du skal læse næste gang?","Ud fra en anbefaling fra en ven, der kender din smag.",Pligt-Preben,2024-03-01 09:02:30.197228,2,1,1,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Du vågner op og opdager, at du ved et uheld har sovet over dig og er sent på den til et vigtigt møde. Hvordan reagerer du?","Du føler dig skyldig, sender en hurtig undskyldning til mødedeltagerne og ankommer så hurtigt som muligt.",Pligt-Preben,2024-03-01 09:03:10.226982,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan reagerer du, når du hører din yndlingssang spille i supermarkedet?","Du bliver diskret glad indeni, men analyserer teksten mere dybdegående, mens du handler.",Perfektionist-Preben,2024-03-01 09:03:10.226982,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Din ven spørger dig om at deltage i et karaoke-show. Hvordan reagerer du?,"Du bliver nervøs ved tanken og bruger tid på at øve dig, så du kan præstere dit absolut bedste.",Perfektionist-Preben,2024-03-01 09:03:10.226982,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du ser det som en del af eventyret og fortsætter udforskningen.,Pyt-Preben,2024-03-01 09:03:10.226982,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan beslutter du, hvilken bog du skal læse næste gang?","Ud fra en anbefaling fra en ven, der kender din smag.",Pligt-Preben,2024-03-01 09:03:10.226982,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-08 09:19:46.897685,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-08 09:19:46.897685,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-08 09:19:46.897685,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-08 09:19:46.897685,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-08 09:19:46.897685,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-08 09:20:01.012647,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-08 09:20:01.012647,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-08 09:20:01.012647,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-08 09:20:01.012647,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-08 09:20:01.012647,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-08 09:21:05.590597,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-08 09:21:05.590597,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-08 09:21:05.590597,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-08 09:21:05.590597,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-08 09:21:05.590597,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-08 09:21:11.142329,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-08 09:21:11.142329,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-08 09:21:11.142329,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-08 09:21:11.142329,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-08 09:21:11.142329,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,Det er din tur til at planlÃ¦gge nÃ¦ste team building aktivitet. Hvad kommer du op med?,"En frivillig dag, hvor teamet sammen kan give tilbage til samfundet.",Pligt-Preben,2024-03-08 09:21:44.314993,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,"Hvordan reagerer du, nÃ¥r du stÃ¥r over for en fejl du har lavet?","Med en grundig analyse af, hvad der gik galt, for at undgÃ¥ fremtidige fejl.",Perfektionist-Preben,2024-03-08 09:21:44.314993,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,"Du skal pÃ¥ en fÃ¸rste date og kan ikke bestemme dig for, hvor I skal hen. Hvordan vÃ¦lger du?",Du laver en detaljeret liste over muligheder og vÃ¦lger den med de bedste anmeldelser.,Perfektionist-Preben,2024-03-08 09:21:44.314993,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,Du er pÃ¥ camping og glemmer tÃ¦ndstikkerne til at tÃ¦nde bÃ¥let. Hvad gÃ¸r du?,Du holder humÃ¸ret hÃ¸jt og finder alternative mÃ¥der at holde varmen pÃ¥.,Pyt-Preben,2024-03-08 09:21:44.314993,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,"Du opdager, at du har sendt en vigtig e-mail til den forkerte person. Hvordan retter du op pÃ¥ din fejl?","Du tager det fulde ansvar og sÃ¸rger for, at den korrekte modtager fÃ¥r de nÃ¸dvendige informationer.",Pligt-Preben,2024-03-08 09:21:44.314993,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:26:22.982926,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:26:22.982926,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:26:22.982926,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:26:22.982926,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:26:22.982926,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:27:01.331186,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:27:01.331186,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:27:01.331186,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:27:01.331186,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:27:01.331186,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:29:21.793217,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:29:21.793217,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:29:21.793217,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:29:21.793217,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:29:21.793217,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:29:37.107492,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:29:37.107492,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:29:37.107492,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:29:37.107492,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:29:37.107492,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:31:27.855304,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:31:27.855304,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:31:27.855304,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:31:27.855304,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:31:27.855304,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:32:45.477194,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:32:45.477194,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:32:45.477194,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:32:45.477194,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:32:45.477194,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:35:57.726012,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:35:57.726012,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:35:57.726012,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:35:57.726012,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:35:57.726012,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-08 09:37:11.339990,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-08 09:37:11.339990,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-08 09:37:11.339990,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-08 09:37:11.339990,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-08 09:37:11.339990,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,Det er din tur til at planlÃ¦gge nÃ¦ste team building aktivitet. Hvad kommer du op med?,"En frivillig dag, hvor teamet sammen kan give tilbage til samfundet.",Pligt-Preben,2024-03-10 01:16:39.329680,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,"Hvordan reagerer du, nÃ¥r du stÃ¥r over for en fejl du har lavet?","Med en grundig analyse af, hvad der gik galt, for at undgÃ¥ fremtidige fejl.",Perfektionist-Preben,2024-03-10 01:16:39.329680,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,"Du skal pÃ¥ en fÃ¸rste date og kan ikke bestemme dig for, hvor I skal hen. Hvordan vÃ¦lger du?",Du laver en detaljeret liste over muligheder og vÃ¦lger den med de bedste anmeldelser.,Perfektionist-Preben,2024-03-10 01:16:39.329680,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,Du er pÃ¥ camping og glemmer tÃ¦ndstikkerne til at tÃ¦nde bÃ¥let. Hvad gÃ¸r du?,Du holder humÃ¸ret hÃ¸jt og finder alternative mÃ¥der at holde varmen pÃ¥.,Pyt-Preben,2024-03-10 01:16:39.329680,2,0,2,1
fa92bd74-dd02-11ee-93f5-8851fb72e208,"Du opdager, at du har sendt en vigtig e-mail til den forkerte person. Hvordan retter du op pÃ¥ din fejl?","Du tager det fulde ansvar og sÃ¸rger for, at den korrekte modtager fÃ¥r de nÃ¸dvendige informationer.",Pligt-Preben,2024-03-10 01:16:39.329680,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Du vågner op og opdager, at du ved et uheld har sovet over dig og er sent på den til et vigtigt møde. Hvordan reagerer du?","Du føler dig skyldig, sender en hurtig undskyldning til mødedeltagerne og ankommer så hurtigt som muligt.",Pligt-Preben,2024-03-10 01:17:32.130736,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan reagerer du, når du hører din yndlingssang spille i supermarkedet?","Du bliver diskret glad indeni, men analyserer teksten mere dybdegående, mens du handler.",Perfektionist-Preben,2024-03-10 01:17:32.130736,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Din ven spørger dig om at deltage i et karaoke-show. Hvordan reagerer du?,"Du bliver nervøs ved tanken og bruger tid på at øve dig, så du kan præstere dit absolut bedste.",Perfektionist-Preben,2024-03-10 01:17:32.130736,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du ser det som en del af eventyret og fortsætter udforskningen.,Pyt-Preben,2024-03-10 01:17:32.130736,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan beslutter du, hvilken bog du skal læse næste gang?","Ud fra en anbefaling fra en ven, der kender din smag.",Pligt-Preben,2024-03-10 01:17:32.130736,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-10 01:19:04.917705,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-10 01:19:04.917705,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-10 01:19:04.917705,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-10 01:19:04.917705,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-10 01:19:04.917705,2,0,2,1
<built-in function id>,"Din internetforbindelse går ned, lige som du skal til at streame din yndlingsserie. Hvad gør du?","Du planlægger en alternativ aktivitet, der ikke kræver internet.",Pligt-Preben,2024-03-10 01:20:18.109834,2,0,2,1
<built-in function id>,Det er din tur til at planlægge næste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringsløb, der kræver teamwork og problemløsning.",Perfektionist-Preben,2024-03-10 01:20:18.109834,2,0,2,1
<built-in function id>,"Du deltager i en quiz, og et af spørgsmålene er et, du ikke kender svaret på. Hvordan håndterer du det?","Du bliver irriteret over dig selv for ikke at vide svaret, men noterer spørgsmålet for senere at søge mere information.",Perfektionist-Preben,2024-03-10 01:20:18.109834,2,0,2,1
<built-in function id>,En kollega beder om din hjælp til et projekt i sidste øjeblik. Hvordan reagerer du?,"Du siger ja og tænker, at det kunne være sjovt at prøve noget nyt.",Pyt-Preben,2024-03-10 01:20:18.109834,2,0,2,1
<built-in function id>,Du opdager en sjælden fugl på din gåtur. Hvordan dokumenterer du øjeblikket?,Du nyder øjeblikket i stilhed og beslutter måske at fortælle om det senere.,Pligt-Preben,2024-03-10 01:20:18.109834,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Du vågner op og opdager, at du ved et uheld har sovet over dig og er sent på den til et vigtigt møde. Hvordan reagerer du?","Du føler dig skyldig, sender en hurtig undskyldning til mødedeltagerne og ankommer så hurtigt som muligt.",Pligt-Preben,2024-03-10 01:21:17.315817,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan reagerer du, når du hører din yndlingssang spille i supermarkedet?","Du bliver diskret glad indeni, men analyserer teksten mere dybdegående, mens du handler.",Perfektionist-Preben,2024-03-10 01:21:17.315817,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Din ven spørger dig om at deltage i et karaoke-show. Hvordan reagerer du?,"Du bliver nervøs ved tanken og bruger tid på at øve dig, så du kan præstere dit absolut bedste.",Perfektionist-Preben,2024-03-10 01:21:17.315817,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du ser det som en del af eventyret og fortsætter udforskningen.,Pyt-Preben,2024-03-10 01:21:17.315817,2,0,2,1
2ee8cdf8-d3d6-11ee-8cc7-d30038768d30,"Hvordan beslutter du, hvilken bog du skal læse næste gang?","Ud fra en anbefaling fra en ven, der kender din smag.",Pligt-Preben,2024-03-10 01:21:17.315817,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 01:30:18.030480,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 01:30:18.030480,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 01:30:18.030480,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 01:30:18.030480,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 01:30:18.030480,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 01:30:20.452458,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 01:30:20.452458,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 01:30:20.452458,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 01:30:20.452458,2,0,2,1
